36.98267556940925,-122.0598184250077
36.98189158888756,-122.0612997147754
36.98180038333634,-122.0612654660303
36.98141287192131,-122.0609363307036
36.98205691691868,-122.0592551758358
36.98204133039454,-122.0577442906026
36.98218737428186,-122.0614330680145
36.98209910638254,-122.0614035014132
36.98267556940925,-122.0598184250077
36.98205691691868,-122.0592551758358
36.98340703984666,-122.0612459572466
36.98360672889315,-122.0609268797535
36.98371887270244,-122.0565109418016
36.98371887270244,-122.0565109418016
36.9947935047652,-122.0622702070087
36.98360672889315,-122.0609268797535
36.98482134376079,-122.0603409192433
36.98538924203176,-122.0586295808538
36.98535256841631,-122.0583899202283
36.98532597807269,-122.0581576292696
36.98482134376079,-122.0603409192433
36.9853154739879,-122.0579237770639
36.98519362352281,-122.0613644838918
36.98546312766908,-122.0591212996796
36.98541081339904,-122.0587532261074
36.98536757069082,-122.0585060221675
36.98372078939529,-122.0648721897715
36.98350446278721,-122.0644548883018
36.98329105370987,-122.0640183370534
36.98315203151117,-122.063703689594
36.98340703984666,-122.0612459572466
36.98388697445064,-122.0651599560468
36.98364040858364,-122.0647173384263
36.98219622744124,-122.0600428221096
36.98406368294717,-122.0653780128402
36.98629407950904,-122.0638581088661
36.98527549071942,-122.0611754654789
36.98535315838538,-122.060960261546
36.98629498491506,-122.0638582822734
36.98543252502848,-122.0607406351751
36.98646159290263,-122.0653915384161
36.98629498491506,-122.0638582822734
36.98547105946517,-122.0606312120011
36.98916633020544,-122.0647475110462
36.9884526167387,-122.064810977564
36.98824475645081,-122.0628067355792
36.98844512263775,-122.065980419551
36.98841318975821,-122.064916494903
36.98861369857433,-122.0659298723115
36.98856034212385,-122.065468530124
36.98860113851977,-122.0648769584265
36.9885167750893,-122.0647779437663
36.98904201372908,-122.0634638667519
36.9893558086,-122.0659751307329
36.98931030859216,-122.0650318962469
36.98931030859216,-122.0650318962469
36.98916633020544,-122.0647475110462
36.9890838183038,-122.0632677422555
36.98962593870098,-122.0653558170196
36.98999128789455,-122.06591972818
36.98966049814093,-122.0652451846587
36.98991514533804,-122.0647954577496
36.99011196431794,-122.0645603192837
36.9902173085261,-122.0634039543107
36.99013283029599,-122.0632962679005
36.99052303274849,-122.0657474512034
36.99035688380089,-122.0655678042614
36.99018040598915,-122.0648232893706
36.99039782054414,-122.0641982466682
36.99048632018421,-122.0637249320111
36.99031748894458,-122.0632992158391
36.9902287695956,-122.063255777089
36.99163063732807,-122.0648345607416
36.99154598791082,-122.0631765295043
36.99120116270835,-122.064855542829
36.99120116270835,-122.064855542829
36.99226246920853,-122.0582693093445
36.99223163319315,-122.0650658836966
36.99221098583986,-122.0646074857424
36.99229000283734,-122.0645781801142
36.99275361604898,-122.0609486429493
36.99224768593614,-122.0649536036881
36.99254497305824,-122.0644835870414
36.99264589892405,-122.064448298862
36.99339706828227,-122.0615709297736
36.99326379720899,-122.0619517394596
36.99301144424295,-122.0613087321647
36.99289474676517,-122.0650223589504
36.99295081307609,-122.0644082419959
36.99314023394597,-122.0640772954178
