LAT,LON
36.99292752469286,-122.0597212265828
36.99639,-122.06186
36.99891,-122.0687
36.99832,-122.06877
36.990683,-122.068733
36.99395,-122.068725
36.99579,-122.05136
37.0,-122.05457
36.9900255,-122.0658868
36.991034,-122.066264
36.9902,-122.06326
36.99497,-122.05233
36.99333,-122.06215
36.99726,-122.05643
37.00095,-122.05375
36.98116,-122.05256
36.99983,-122.058434
37.00032,-122.05846
37.00108,-122.05456
36.999546,-122.055846
37.00005,-122.05462
36.99697,-122.06164
36.990326,-122.066387
36.98584,-122.05662
36.99644,-122.06546
36.99695,-122.0611
36.99989,-122.05493
36.98541,-122.05515
36.998158,-122.066422
36.9855,-122.04822
36.99754,-122.06196
36.99014,-122.06933
37.00101,-122.06519
37.00214,-122.0587
36.99063,-122.05276
36.99535446843013,-122.0660486539519
36.98076,-122.05372
36.98018,-122.054
36.989575,-122.062958
36.99349,-122.06051
36.999,-122.065156
36.9937,-122.06169
36.99989,-122.05809
36.99829,-122.05023
36.99859,-122.05134
37.000558,-122.053703
36.999786,-122.054458
36.9918,-122.06011
36.99691,-122.06721
36.99127,-122.06936
36.98113,-122.05363
37.00236200296932,-122.0581336111018
36.99861,-122.06218
37.00071,-122.06197
37.00097,-122.05394
36.98246,-122.05315
37.00149,-122.06548
36.997578,-122.067061
36.98116,-122.05361
36.997205,-122.05529
36.99919,-122.05297
36.98787,-122.068683
36.994594,-122.062378
36.99131,-122.04949
36.994817,-122.061067
36.9977,-122.05232
36.99442,-122.06483
36.99673,-122.05221
36.98929,-122.05849
36.99984495097131,-122.0591589306883
37.00174,-122.05794
36.999717,-122.054939
36.98756,-122.05607
36.982242,-122.051112
36.999717,-122.053222
36.988675,-122.063797
36.98552,-122.0605
36.999961,-122.053122
36.99858,-122.05256
36.98527,-122.05694
36.997379,-122.063659
37.00172706786338,-122.0535619120209
36.99921,-122.05853
36.9972,-122.06241
37.00087,-122.06388
37.00189,-122.05776
37.0015219,-122.0661432
37.00082,-122.06437
36.99766,-122.06246
36.99441474709123,-122.0634617858573
36.990156,-122.066585
36.99724,-122.05597
36.99776,-122.05717
37.00049,-122.05461
36.99653,-122.05318
36.9843,-122.06582
36.99898,-122.05594
36.99037,-122.05141
36.9966,-122.05284
36.99035,-122.05932
36.99825,-122.05179
36.99884,-122.06871
36.99284,-122.05021
36.98296,-122.04953
36.99951,-122.05165
36.99053,-122.06397
36.99225,-122.06989
36.990925,-122.064872
36.991758,-122.066687
37.000083,-122.054519
36.98134,-122.05613
36.9968,-122.06159
36.98143,-122.05633
36.999169,-122.064728
36.99367,-122.06222
36.9996470833392,-122.0629357517504
36.9921333,-122.0652785
36.99564,-122.05726
36.99706,-122.06724
36.99355,-122.05531
36.995061,-122.068017
37.001747,-122.053742
36.99529,-122.05306
36.99213429561551,-122.0595102002223
36.99359702778633,-122.0645940467719
37.00231,-122.0658
36.99562,-122.06571
37.0008,-122.06085
36.99338,-122.061
36.99564,-122.06135
37.00125,-122.05749
36.996417,-122.051864
36.99994,-122.05417
36.99648,-122.06185
36.991122,-122.064614
36.9995,-122.05287
36.99299,-122.06128
37.00127,-122.05896
36.9919,-122.06019
36.99857,-122.06876
36.98502,-122.05449
36.999931,-122.054747
36.99888,-122.06192
36.99439,-122.06939
36.98844,-122.06609
36.99119,-122.0588
36.992638,-122.066327
36.997589,-122.054428
36.98552,-122.05515
36.994983,-122.062164
37.00105,-122.06111
36.99859,-122.05417
36.998867,-122.056603
37.00093,-122.05433
36.98323,-122.04915
36.99257618385627,-122.0606000569023
36.996844,-122.066994
36.99680128938483,-122.0594010174193
36.99859,-122.06223
36.99287,-122.06439
36.9945406,-122.0543757
37.00148,-122.06264
36.99267358685179,-122.0539085034058
37.00098,-122.05438
36.992844,-122.065902
36.996539,-122.066308
36.99174,-122.05472
36.98737,-122.05604
36.98856034212385,-122.065468530124
36.9988,-122.05764
36.99810969471311,-122.0538247352989
36.99501,-122.05736
36.993253,-122.066147
36.99765,-122.056525
36.990914,-122.064872
36.998403,-122.066611
36.98931,-122.05696
36.99282,-122.0502
36.99912,-122.0531
36.99962,-122.05113
36.990783,-122.063469
36.99699,-122.05759
36.99081,-122.05098
36.99473,-122.05528
37.00058,-122.05737
36.98395,-122.04853
37.00092,-122.05374
36.99858,-122.05229
36.99669,-122.05271
36.988403,-122.062942
36.99603,-122.05132
36.998078,-122.054542
36.99238,-122.05386
36.99225124912105,-122.0602153275382
37.00056,-122.05487
36.99368,-122.06999
37.00314,-122.06597
36.997297,-122.063654
36.9935,-122.05493
36.9947,-122.06922
37.000064,-122.053253
37.00151,-122.05956
36.97848,-122.05744
36.99862403699645,-122.0576599231925
36.992251,-122.066651
36.995064,-122.062544
37.002022,-122.054131
36.992919,-122.064595
37.00173,-122.05769
37.00197,-122.05924
36.99756,-122.06897
36.994153,-122.063535
36.98589,-122.05667
36.99637956167255,-122.0536514853176
36.99694,-122.06103
36.99697,-122.06724
36.9993786,-122.0644423
37.0003,-122.06068
37.00316,-122.05857
37.00177,-122.06596
36.999942,-122.053567
36.99698,-122.05722
36.99386,-122.06399
36.98601,-122.04832
37.00129393070515,-122.058143149003
36.98522,-122.06131
36.993558,-122.067275
36.9985051,-122.0624503
36.99457,-122.055653
36.995011,-122.0681
36.99381,-122.0622
36.99545,-122.06535
36.993809,-122.055466
37.00155,-122.05788
36.99784,-122.06274
36.9808,-122.0537
36.999658,-122.062859
36.989359,-122.067845
36.99253,-122.06986
36.98205,-122.05776
36.99427,-122.063488
36.99918,-122.05828
37.00115,-122.06391
36.99326,-122.05395
37.00043,-122.0658
36.9842,-122.05474
36.996467,-122.052558
36.99810499093868,-122.0601285749756
36.98878,-122.06709
36.98059,-122.05749
36.999908,-122.053803
37.00136,-122.06292
36.98553,-122.05962
36.99505,-122.06028
36.99254,-122.0604
37.00219,-122.05439
37.00275732582213,-122.0585097506071
36.98906,-122.06727
36.989417,-122.063836
36.99757,-122.05711
36.994767,-122.061317
36.98506,-122.05444
36.994944,-122.061783
36.9953,-122.06141
36.99104,-122.0675
36.996831,-122.051772
36.98497,-122.05477
36.982051,-122.0509822
36.99963,-122.06304
36.999438,-122.0666996
36.9918,-122.05467
36.9986,-122.05287
37.0013,-122.05847
36.99868491689343,-122.0556210150805
36.99946069682555,-122.0613403797272
37.000881,-122.054169
36.99868336788538,-122.0522405889322
37.0001,-122.05796
37.0016,-122.06247
36.98364040858364,-122.0647173384263
37.00076,-122.06208
36.99357,-122.06133
36.998906,-122.065864
37.00134,-122.06311
36.99487,-122.05737
37.00061,-122.05583
37.000023,-122.057398
37.00142,-122.05547
36.99535,-122.05346
36.9988,-122.0614
36.98406,-122.04847
36.98231,-122.05312
36.98689,-122.0683
36.99963,-122.05287
36.9835,-122.06448
36.99668,-122.05168
37.00083,-122.05374
37.00154,-122.07164
37.00138,-122.05712
37.00029,-122.05603
37.00152,-122.0711
36.99838,-122.06271
36.99850325168924,-122.0624515067946
36.996678,-122.053244
36.99295081307609,-122.0644082419959
36.99238,-122.066559
36.99958,-122.05381
36.996803,-122.051772
36.99179,-122.05469
36.989941,-122.067038
36.99773,-122.05222
36.98786,-122.06874
37.0012612,-122.0592177
36.99757,-122.05016
36.9853154739879,-122.0579237770639
36.98337,-122.04899
36.99091,-122.05168
36.98524,-122.05656
36.99345,-122.05194
36.98653,-122.05539
37.00188,-122.05784
36.9996123653666,-122.0515962234897
36.98961,-122.0588
36.99242,-122.05004
36.99561,-122.06575
36.99481,-122.05719
36.99918,-122.05299
37.00323,-122.06596
36.999932,-122.057848
36.99076,-122.05171
36.9903407689172,-122.0574642734351
36.997471,-122.063675
36.99354,-122.06087
36.988956,-122.062622
37.000129,-122.061619
36.98743,-122.05551
36.9823,-122.06213
37.0002197055803,-122.0484215992136
36.98839,-122.068149
36.999925,-122.054475
36.99979644948812,-122.0509010398582
36.997822,-122.056472
36.984431,-122.052643
36.996614,-122.052231
36.99625,-122.05812
37.000081,-122.055108
36.99944,-122.0667
36.98628,-122.05685
36.9991,-122.0614
37.00008,-122.05816
36.98643,-122.05688
37.000747,-122.053725
37.00125462971802,-122.0592095677855
37.00209281573124,-122.0542190123804
36.99775,-122.066436
36.998294,-122.056603
37.00130303528797,-122.0544162804517
36.98533,-122.05821
36.99955502890386,-122.0540492445494
37.0005,-122.06558
37.000197,-122.055397
36.9997,-122.0639
36.99943,-122.0629
36.997,-122.06158
36.99796644970045,-122.0627919091142
37.00041,-122.05475
36.98617,-122.0678
36.99161,-122.0599
36.99507,-122.05249
36.9954,-122.06602
36.99523,-122.05275
36.99953450523848,-122.0539065097829
36.992891,-122.065661
36.99936,-122.05794
36.99559,-122.05369
36.989436,-122.063797
36.995983,-122.065575
36.994975,-122.068206
36.99489,-122.06015
36.99659,-122.06158
36.99962,-122.05264
36.989422,-122.063628
36.99105,-122.06568
37.000161,-122.054742
37.001892,-122.053269
36.99955,-122.05259
36.999786,-122.054444
36.99490191962882,-122.0633905151912
36.97992,-122.05915
37.00171,-122.06599
36.99429,-122.06484
36.99916,-122.05302
36.99857992826679,-122.052320711619
37.0016,-122.06214
37.0013,-122.06217
37.00167985110166,-122.0575837603693
36.985925,-122.05367
36.99483,-122.06619
37.00096,-122.05377
36.98426,-122.05481
36.98173,-122.05749
36.99419,-122.06486
36.99648,-122.06204
37.00153,-122.05851
36.99792,-122.05114
36.996629,-122.063712
36.9829,-122.04962
37.000084,-122.06018
36.98056,-122.05566
36.98119,-122.05358
36.998139,-122.05925
36.9967841,-122.0516167
36.993242,-122.066217
36.99877,-122.05787
36.99096,-122.0656
